index,discriptions,mapped_rating
11175,mình thực hiện theo đúng hướng dẫn nhưng cây vẫn không phát triển,1
11177,chất lượng sản phẩm tốt shop phục vụ khá tốt đóng gói sản phẩm chắc chắn đáng đồng tiền thời gian giao hàng nhanh,0
11178,giao hàng nhanh shiper nhiệt tình đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời,0
11179,đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt thời gian giao hàng rất nhanh ❤❤❤,0
11180,ui biết là giá tiền không quá cao nhưng thảm mỏng chất liệu nhanh hư thế này thì thà không mua các bạn ah mà mình cũng không thấy tiki có thảm nào tốt hơn haiz,1
11181,đóng gói sản phẩm cẩn thận giao hàng đúng thời hạn nhân viên tư vấn nhiệt tình và lịch sự tác dụng do chưa dùng nên chưa biết sau mình sẽ review sau,0
11182,đặt mua cỡ xl mà cho đứa trẻ nặng kg mặc vẫn chật shop chuyên phục vụ học sinh tiểu học sao,1
11184,mới mua được ngày quạt dính muỗi k chết gọi thì bảo chạy lên tuốt trên chi nhánh đê đc sửa xa vãi thôi khỏi luôn tốn k haiz,1
11186,đóng gói hơi sơ sài hàng chất lượng ok tưởng k nhiều mà nhiều không tưởng nhận hàng thấy thùng mà hãi,0
11187,shop phục vụ rất tốt đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh,0
11190,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn sẽ ủng hộ shop hoài,0
11191,hình đẹp shop tận tình mỗi tội chất liệu của chăn hơi mỏng,0
11192,dầu thơm thơm mà không bết dính thấm vào tóc rất nhanh hihihihi e ưng lắm ạ,0
11193,tuyệt vời tuyệt vời chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền thời gian giao hàng hơi chậm,0
11194,cây toàn son giả haiz thất vọng rồi vừa lòng shop chưa ạ buôn bán gian lận còn lớn miệng,1
11195,size nhỏ hơn đăng mô tả mua về mặc không vừa vào phần phản hồi để yêu cầu đổi nhưng không thực hiện được,1
11196,mình mua cái mà cả cái cắm đều k nóng,1
11197,hàng tốt ạ giao hàng nhanh,0
11198,làm ơn rep tin nhắn em với ạ,1
11199,máy gửi về ghim vào không lên thì làm sao ta,1
11200,giầy đẹp hơn hình đấy shop,0
11201,giày rất đẹp rất đáng để mua cam ơn shop nhìu,0
11202,giay rat dep rất đáng tiền,0
11203,thời gian giao hàng rất nhanh chất lượng sản phẩm tuyệt vời,0
11204,nhìn chất vải trog hình thì đẹp nhưg lấy về không đc như vậy quần bị rách mà vẫn gửi cho khách hàg thật là không ưg,1
11205,mặt sau giống s nút home cũng giống s htc hết ý tưởng cao hơn con s kiểu này ế lại xả hàng thôi,1
11206,có camera trước luôn đóng gói sản phẩm rất đẹp và,0
11208,shop phục vụ quá tệ giao hàng sản phẩm bị lỗi dù k biết do bên giao hàng hay do shop nhưng khi nt báo thì shop im lặng k phản hồi mình đã đợi hơn ngày chỉ để nhận lời giải thích hay đơn giản là xin lỗi nhưng vẫn im lặng k hồi đáp quá chán cho dịch vụ chăm sóc khách hàng,1
11209,đế giày cứng chất luong k như shop nói,1
11210,mau ma dep nhung nuong rat lau vang thit mua xong hoi han vo cung,1
11211,hàng mua để cho trẻ con dùng cũng ok tầm giá này thì không đòi hỏi dc nhiều giá cả chấp nhận được chất lượng sản phẩm tạm được,0
11212,sách xấu nội dung truyện của dan ngày càng thiếu sáng tạo,1
11213,e mới sử dụng xịt bưởi thôi mà thơm mùi bưởi mẹ e cũng chúc shop luôn đắt,0
11214,đóng gói sản phẩm kém mũ bằng xốp mà gói nhăn nheo mốp méo hết trơn,1
11215,kém chất lượng mỏng và đục nhìn như giấy bóng thì đúng hơn,1
11216,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền hàng đẹp lung linh shop ơi ngàn,0
11217,su dung không duoc do bo di,1
11218,chất lượng sản phẩm tuyệt vời đề nghị shop lần sau gói vỏ thùng vừa phải thôi sách ít mà shop cho hộp to quá lại không có j chèn vào làm sách bị xộc xệch quyển bị móp bìa,0
11219,đồ chơi lắp ráp vùng đất thần tiên ngôi nhà hiện đại mảnh ghép có thể giảm giá thì tốt biết mấy,1
11220,giày max đẹp very god,0
11221,chị bán hàng nhiệt tình đóng gói sản phẩm kĩ càng cẩn thận chất lượng sản phẩm rất tốt,0
11222,sản phẩm chất lượng tốt thời gian giao hàng nhanh,0
11224,tôi cũng không thích phím ảo trong màn hình cứ cảm thấy vướng mặc dù xem video nó nhỏ đi như cái chấm,1
11225,đóng gói sản phẩm rất đẹp và chắc chắn kín đáo,0
11226,tại sao cục sạc chóp đèn quài không tắt được vậy cái nút bấm đèn để trưng bày à chỉ tui cách đổi hàng,1
11227,neu dung la nhu vay thi qua la vi dieu,0
11228,chỉ có kính và bộ cắt móng nhìn được tí hết hàng không báo tự hoàn tiền mà còn hoàn không đủ nhắn tin shop không trả lời đã mấy ngày rồi,1
11229,đây là quyển đầu tiên trong series được bách việt pr khá nhiều nên mình cũng rất hóng nhưng đọc nữa đầu câu chuyện mình cảm thấy khá thất vọng với một tính cách và sự thể hiện bóc đồng như thế việc tara xuất hiện và ở lại tham gia đến hết buổi lễ phục hưng là khá ngượng ép dù lý do được đưa ra là vì cô bạn thân đi nữa mình cứ có cảm giác là cô phải có mặt ở đó chỉ để gặp nam chính mặc khác một các phân đoạn được tác giả kể chuyện từ nhiều góc độ nên câu chuyện không còn gây tò mò cho mình như lẽ ra nó phải thế ở thể loại time travel thêm nữa có thể vì đây là quyển đầu tiên nên tác giả dành nhiều thời gian để giới thiệu chung khá nhiều câu chuyện bắt đầu khá hơn từ lúc tara bị ducan và fin đưa về thế kỷ và kết thúc gây làm mình hiếu kỳ muốn đọc tiếp quyển sau để xem chuyện gì đã xảy ra với khi cô du hành đến thế kỷ liệu và fin có phải là cặp đôi tiếp sau đó,1
11230,nhìn chung là cám gạo có mùi nhẹ thơm mùi gạo tuy nhiên gói mình mua về khi đổ ra và dàn phẳng thì nhận thấy có nhiều hạt gạo vụn rất nhỏ cùng đó còn có vỏ trấu vì còn nhiều sạn nên sản phẩm này không nên dùng cho da mặt vì sạn sẽ cào xước da cái này chỉ nên dùng tẩy da chết toàn thân thôi,1
11231,áo thực tế khác hoàn toàn so với ảnh mẫu về mầu sắc đường nét hình in chất áo kém nhiều nilon,1
11232,k giống mô tả chút nào,1
11233,bộ này đang dùng đc,0
11234,giày rất đẹp thời gian giao hàng nhanh shop phục vụ rất tốt,0
11236,đóng gói sản phẩm rất đẹp và chắc chắn cảm nhận ban đầu là rất hài lòng dầu thơm nhẹ mình rất thích mình bôi lên da bé k thấy hiện tượng da bị đỏ lên như có lần bé đã bị khi dùng loại khác tóm lại là hài lòng,0
11237,giao hàng cho nhà vận chuyển quá bán quá hài giao hàng chậm quá giao hàng không đúng màu kính khách đã chọn khách đánh giá sao người bán đánh giá lại khách sao nếu vậy khách sửa lại sao ở thái độ của người bán,1
11238,chất lượng sản phẩm kém có cọng chỉ đen trong nước tẩy trang rep inbox thái độ không tốt,1
11239,hàng đúng như clip và ảnh đăng trên shop mẫu mã đóng gói đẹp chưa biết dùng chất lượng ra sao nhưng cảm nhận ban đầu là god,0
11240,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh sẽ hộ shop dài dài,0
11241,mình mua vì thấy review của các bạn rất tốt tiki lại giảm giá mình mới dùng cũng thấy rất thơm và rất thích hình như mình có viết review khen ngợi lúc đó cũng không nhớ rõ nữa tuy nhiên sau khi mở nắp được khoảng hơn tuần ở cây dưỡng môi dầu bắt đầu chuyển sang mầu đục đục và bị mùi rất khó chịu như thể thức ăn ôi thiu vậy nên mình phải đổ đi hết còn cây dưỡng mi vẫn chưa có dấu hiệu hỏng nhưng mùi cũng bắt đầu không được thơm như trước nữa cây này mình mới dùng có dăm ba lần gì đó thôi nên cũng quyết định không dùng nữa không biết có phải là mình bị xui nên dính đúng cây hỏng không nhưng mà thấy thất vọng về sp này quá,1
11242,khi người giầu làm ra tiền thứ nhất là họ đã làm giầu cho chính họ sau đó làm làm giầu cho đất nước bằng cách đóng thuế,1
11243,điện thoại chất lượng rất kém tốt nhất nên mua hàng chuẩn nokia,1
11244,mấy xay không được nha mọi người ngay cả xay yến mạch còn không nhừ nửa xay gi,1
11246,chất lượng sản phẩm tuyệt vời đóng gói kĩ dã man nhanh nữa,0
11247,đồ rất đẹp giao hàng rất nhanh chị chủ còn nhiệt tình,0
11248,đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền thời gian giao hàng rất nhanh mask còn được tặng thêm miếng nữa,0
11251,tiền nào của náy không phải read mấy bạn nha,0
11252,phan min ma hoi toi so voi da cua minh,0
11253,đóng gói sản phẩm rất đẹp và chắc chắn tuy nhiên giao thiếu số lượng mình đặt thanh toán nhận được chỉ có cái,0
11254,càng ăn càng thích chất lượng sản phẩm tuyệt vời,0
11255,tôi hy vọng vào cuốn sách này của tờ pi khá nhiều nhưng có lẽ hy vọng càng nhiều thì thất vọng cũng gấp đôi như vậy tựa đề của sách mang cho tôi cái cảm giác buồn mang mác nhưng trong cuốn sách nó lại mang một hơi hướng một cuộc sống và xa hội khác những thứ khác lạ được tờ pi đem kể nhưng có vẻ nó hơi có chút bất công trong xã hội này nó chỉ là một khía cạnh nào đó của cuộc sống thôi tôi nghĩ vậy mong chờ cuốn sách khác của tờ pi trong thời gian tới,1
11256,san pham qua te hot nhua ma sop noi la da ma nao,1
11257,shop phục vụ kém hàng mới mà thế này đây đã thế này còn không thêm hàng km,1
11258,khăn mềm mịn thích lắm,0
11259,chất lượng sản phẩm tốt đóng gói sản phẩm đẹp và chắc chắn shop phục vụ tốt,0
11260,chất lượng sản phẩm tuyệt vời chát đẹp,0
11261,hết hàng thì thông báo tới khi có hang không thông báo,1
11262,size nhưng đi không vừa chân phải đặt lại,1
11263,shop phục vụ rất kém lừa đảo giao hàng thiếu lót nói sẽ gửi cuối cùng cũng im,1
11264,tôi vừa đặt mua sản phẩm này và tiki đã giao hàng đến nhưng không có quà tặng kèm thất vọng,1
11267,chất lượng trung bình tiền nào của ấy cái remote bị ba trợn bấm nút giảm âm lượng mà nó tăng vèo vèo,1
11268,hơi cứng ăn vừa miệng có vị mật ong và nghệ,0
11269,cẩu thả giao hk đúng mẫu nhắn tin hk trả lời xin mọi người đừng ghé shop này thất vọng,1
11270,thời gian giao hàng rất chậm thời gian giao hàng rất chậm hnay mới mang ra đong thử thể tích thực được có l chứ không phải l giặt ít bọt mặc dù cho nhiều nước giặt rùi không như các can mình hay mua,1
11271,bao bi không giong hinh,1
11272,chất lượng sp tốt nhưng giao hàng thế nào lại giao thiếu cho mình băng đô,1
11273,nhìn nó xấu đau xấu đớn,1
11274,sách đẹp chị chủ dễ thương,0
11275,đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sp ok,0
11276,thật dễ dàng xác định đối tượng tham nhũng là ai chắc chắn phải là những người có chức có quyền muốn có chức quyền thì phải bổ nhiệm,1
11277,chất lượng tạm ổn so với giá tiền khá rẻ v cũng ok rồi,0
11278,đóng gói đẹp chắc chắn chất lượng miễn chê nói chung là tốt,0
11279,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn cảm ơn chị,0
11280,không bàn thêm về nội dung sách các bạn nên đọc cuốn này nhưng thực sự chất lượng sách của tiki quá tệ mua về nhà mà bung bét trang rơi lả tả mong là chỉ có cuốn này bị như vậy,1
11281,chất vải xấu không giống trong hình,1
11282,vừa rồi tôi có mua hai cuốn nhưng chỉ có một cuốn kèm móc cuốn còn lại nhìn vô là biết móc bị gỡ rồi cuốn kèm móc lại cấn lên quy lên quyển mình là cá việc của mình là bơi làm cho bì của quyển bị nhìn rất mất thẩm mĩ,1
